"X","GlobalEventID","Day","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_Fullname","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_Fullname","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_Fullname","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","Dateadded","Sourceurl","CutURL","CutURL2"
23749,613700178,20170103,201701,2017,2017.0082,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,1,13,13,1,"1",0.4,2,1,2,2.63852242744063,4,"Hongxing, Jilin, China","CH","CH05",13176,43.3083,129.585,"10869878",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170103064500,"http://businessnews.com.ng/2017/01/03/chinese-steel-manufacturer-restates-commitment-to-nigeria/","businessne","businessnews."
27396,613765008,20170103,201701,2017,2017.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,111,111,11,"3",-2,10,1,10,-1.43540669856459,0,NA,NA,NA,NA,NA,NA,NA,4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",20170103123000,"http://www.nigeriasun.com/index.php/sid/250627489","www.nigeri","www.nigeriasu"
31114,613830400,20170103,201701,2017,2017.0082,"AFR","AFRICA","AFR",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,4,1,4,-0.54945054945055,4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170103171500,"http://www.nigeriasun.com/index.php/sid/250628513","www.nigeri","www.nigeriasu"
31126,613830599,20170103,201701,2017,2017.0082,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"AFR","AFRICA","AFR",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,4,1,4,-0.54945054945055,4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",20170103171500,"http://www.nigeriasun.com/index.php/sid/250628513","www.nigeri","www.nigeriasu"
31127,613830645,20170103,201701,2017,2017.0082,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,"AFR","AFRICA","AFR",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,6,1,6,-0.54945054945055,4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",4,"Enugu, Enugu, Nigeria","NI","NI47",191302,6.4402,7.4943,"-2006530",20170103171500,"http://www.nigeriasun.com/index.php/sid/250628513","www.nigeri","www.nigeriasu"
31705,613841869,20170103,201701,2017,2017.0082,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","HARBIN","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,1,1,1,-0.20283975659229,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",20170103180000,"http://thenewsnigeria.com.ng/2017/01/army-to-consolidate-gains-recorded-in-north-east-in-2017/","thenewsnig","thenewsnigeri"
31706,613841870,20170103,201701,2017,2017.0082,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","HARBIN","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,1,1,1,-0.20283975659229,4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",20170103180000,"http://thenewsnigeria.com.ng/2017/01/army-to-consolidate-gains-recorded-in-north-east-in-2017/","thenewsnig","thenewsnigeri"
35355,613911418,20170103,201701,2017,2017.0082,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","HARBIN","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,2,1,2,-0.18450184501845,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170103234500,"http://theeagleonline.com.ng/insurgency-army-to-consolidate-gains-recorded-in-north-east-in-2017-spokesman/","theeagleon","theeagleonlin"
38282,613968059,20170104,201701,2017,2017.011,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","HARBIN","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,2,1,2,1.52091254752852,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170104040000,"http://www.blueprint.ng/army-sends-800-troops-to-dafur/","www.bluepr","www.blueprint"
43385,614051383,20170104,201701,2017,2017.011,"NGA","NAIJA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,17,17,1,"1",0,1,1,1,-5.14937106918239,4,"Billiri, Gombe, Nigeria","NI","NI55",22662,9.86472,11.2253,"-2002647",4,"Dukku, Niger, Nigeria","NI","NI31",22951,11.2361,4.90727,"-2005394",4,"Kaltungo, Gombe, Nigeria","NI","NI55",191090,11.0143,11.3904,"10295493",20170104113000,"http://www.nairaland.com/3553750/23bn-diezani-bribe-100-inec","www.nairal","www.nairaland"
43386,614051384,20170104,201701,2017,2017.011,"NGA","NAIJA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,17,17,1,"1",0,4,1,4,-5.14937106918239,4,"Kaltungo, Gombe, Nigeria","NI","NI55",191090,11.0143,11.3904,"10295493",4,"Kaltungo, Gombe, Nigeria","NI","NI55",191090,11.0143,11.3904,"10295493",4,"Kaltungo, Gombe, Nigeria","NI","NI55",191090,11.0143,11.3904,"10295493",20170104113000,"http://www.nairaland.com/3553750/23bn-diezani-bribe-100-inec","www.nairal","www.nairaland"
43994,614061222,20170104,201701,2017,2017.011,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36,36,3,"1",4,8,1,8,-2.37050043898157,4,"Dambazau, Gombe, Nigeria","NI","NI55",191096,10.6945,10.7192,"-2004302",0,NA,NA,NA,NA,NA,NA,NA,4,"Dambazau, Gombe, Nigeria","NI","NI55",191096,10.6945,10.7192,"-2004302",20170104121500,"http://omojuwa.com/2017/01/xenophobia-dont-want-nigerians-country-south-africans/","omojuwa.co","omojuwa.com/2"
43995,614061223,20170104,201701,2017,2017.011,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36,36,3,"1",4,2,1,2,-2.37050043898157,3,"Washington, District of Columbia, United States","US","USDC",NA,38.8951,-77.0364,"531871",0,NA,NA,NA,NA,NA,NA,NA,4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",20170104121500,"http://omojuwa.com/2017/01/xenophobia-dont-want-nigerians-country-south-africans/","omojuwa.co","omojuwa.com/2"
47716,614133709,20170104,201701,2017,2017.011,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,90,90,9,"2",-2,1,1,1,-3.22580645161291,4,"Tughlakabad, Delhi, India","IN","IN07",70131,28.5,77.2667,"-2113491",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",1,"Nigeria","NI","NI",NA,10,8,"NI",20170104170000,"http://www.nigeriasun.com/index.php/sid/250656727","www.nigeri","www.nigeriasu"
48605,614151735,20170104,201701,2017,2017.011,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,1711,171,17,"4",-9.2,4,1,4,-4.46194225721785,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170104181500,"https://www.tuko.co.ke/226393-plastic-rice-sale-kenya.html","/www.tuko.","/www.tuko.co."
48632,614151763,20170104,201701,2017,2017.011,"NGAGOV","NIGERIAN","NGA",NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,1711,171,17,"4",-9.2,6,1,6,-4.46194225721785,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170104181500,"https://www.tuko.co.ke/226393-plastic-rice-sale-kenya.html","/www.tuko.","/www.tuko.co."
49427,614168189,20170104,201701,2017,2017.011,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,71,71,7,"2",7.4,2,1,2,6.57894736842105,4,"Ngaski, Kebbi, Nigeria","NI","NI40",22947,10.4071,4.71781,"-2020757",4,"Dabai, Henan, China","CH","CH09",13109,33.8357,113.711,"10546498",4,"Ngaski, Kebbi, Nigeria","NI","NI40",22947,10.4071,4.71781,"-2020757",20170104193000,"http://www.nigeriasun.com/index.php/sid/250661173","www.nigeri","www.nigeriasu"
49428,614168190,20170104,201701,2017,2017.011,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,71,71,7,"2",7.4,6,1,6,6.57894736842105,4,"Dabai, Henan, China","CH","CH09",13109,33.8357,113.711,"10546498",4,"Zuru, Kebbi, Nigeria","NI","NI40",191419,11.4241,5.22879,"-2032282",4,"Ngaski, Kebbi, Nigeria","NI","NI40",22947,10.4071,4.71781,"-2020757",20170104193000,"http://www.nigeriasun.com/index.php/sid/250661173","www.nigeri","www.nigeriasu"
49912,614176045,20170104,201701,2017,2017.011,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","HARBIN","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,2,1,2,-1.19760479041916,4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",4,"Kaduna, Kaduna, Nigeria","NI","NI23",22832,10.5231,7.44028,"-2014086",20170104200000,"http://saharareporters.com/2017/01/04/army-deploys-troops-southern-kaduna-state","sahararepo","saharareporte"
52076,614220388,20170105,201701,2017,2017.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,61,61,6,"2",6.4,10,1,10,-1.24804992199688,0,NA,NA,NA,NA,NA,NA,NA,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",2.0170105e+13,"http://thenationonlineng.net/phony-pot/","thenationo","thenationonli"
56571,614309791,20170105,201701,2017,2017.0137,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,172,172,17,"4",-5,8,2,8,-7.01691607026676,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170105071500,"http://www.vanguardngr.com/2017/01/customs-fou-arraigns-two-suspected-chinese-smugglers/","www.vangua","www.vanguardn"
56572,614309799,20170105,201701,2017,2017.0137,"CHNCRM","CHINESE","CHN",NA,NA,NA,NA,"CRM",NA,NA,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,1,172,172,17,"4",-5,12,2,12,-7.01691607026676,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170105071500,"http://www.vanguardngr.com/2017/01/customs-fou-arraigns-two-suspected-chinese-smugglers/","www.vangua","www.vanguardn"
63069,614408211,20170105,201701,2017,2017.0137,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60,60,6,"2",6,6,1,6,-0.236966824644551,1,"Nigeria","NI","NI",NA,10,8,"NI",0,NA,NA,NA,NA,NA,NA,NA,1,"Nigeria","NI","NI",NA,10,8,"NI",20170105144500,"http://www.tanzaniatoday.co.tz/news/africa-badly-needs-socialist-policy-unity-to-develop","www.tanzan","www.tanzaniat"
65023,614446725,20170105,201701,2017,2017.0137,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,0,43,43,4,"1",2.8,2,1,2,-2.98786181139122,4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170105171500,"https://www.bloomberg.com/news/articles/2016-06-29/venezuela-crisis-prods-china-to-reassess-africa-lending-spree","/www.bloom","/www.bloomber"
65024,614446726,20170105,201701,2017,2017.0137,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,0,43,43,4,"1",2.8,2,1,2,-2.98786181139122,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170105171500,"https://www.bloomberg.com/news/articles/2016-06-29/venezuela-crisis-prods-china-to-reassess-africa-lending-spree","/www.bloom","/www.bloomber"
65025,614446728,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGAGOV","NIGERIA","NGA",NA,NA,NA,NA,"GOV",NA,NA,0,43,43,4,"1",2.8,2,1,2,-2.98786181139122,4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170105171500,"https://www.bloomberg.com/news/articles/2016-06-29/venezuela-crisis-prods-china-to-reassess-africa-lending-spree","/www.bloom","/www.bloomber"
65174,614447868,20170105,201701,2017,2017.0137,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,0,42,42,4,"1",1.9,2,1,2,-2.98786181139122,1,"Nigeria","NI","NI",NA,10,8,"NI",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",1,"Nigeria","NI","NI",NA,10,8,"NI",20170105171500,"https://www.bloomberg.com/news/articles/2016-06-29/venezuela-crisis-prods-china-to-reassess-africa-lending-spree","/www.bloom","/www.bloomber"
65175,614447869,20170105,201701,2017,2017.0137,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,0,42,42,4,"1",1.9,2,1,2,-2.98786181139122,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170105171500,"https://www.bloomberg.com/news/articles/2016-06-29/venezuela-crisis-prods-china-to-reassess-africa-lending-spree","/www.bloom","/www.bloomber"
65186,614447881,20170105,201701,2017,2017.0137,"NGAGOV","NIGERIA","NGA",NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,42,42,4,"1",1.9,2,1,2,-2.98786181139122,1,"Nigeria","NI","NI",NA,10,8,"NI",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",1,"Nigeria","NI","NI",NA,10,8,"NI",20170105171500,"https://www.bloomberg.com/news/articles/2016-06-29/venezuela-crisis-prods-china-to-reassess-africa-lending-spree","/www.bloom","/www.bloomber"
69233,614528502,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,1,1,1,-1.1764705882353,5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",20170105233000,"http://thenationonlineng.net/ganduje-blasts-kwankwaso-kano-light-rail-project/","thenationo","thenationonli"
69234,614528504,20170105,201701,2017,2017.0137,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,1,1,1,-1.1764705882353,5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",20170105233000,"http://thenationonlineng.net/ganduje-blasts-kwankwaso-kano-light-rail-project/","thenationo","thenationonli"
69351,614529428,20170105,201701,2017,2017.0137,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,2,1,2,-1.1764705882353,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170105233000,"http://thenationonlineng.net/ganduje-blasts-kwankwaso-kano-light-rail-project/","thenationo","thenationonli"
69352,614529430,20170105,201701,2017,2017.0137,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,1,1,1,-1.1764705882353,5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",5,"Kano State, Kano, Nigeria","NI","NI29",191066,11.5,8.5,"-2014618",20170105233000,"http://thenationonlineng.net/ganduje-blasts-kwankwaso-kano-light-rail-project/","thenationo","thenationonli"
72234,614584656,20170106,201701,2017,2017.0164,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,1,1,1,-1.87207488299532,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Tianjin, Tianjin, China","CH","CH28",13279,39.1422,117.177,"-1928564",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72235,614584657,20170106,201701,2017,2017.0164,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,1,1,1,-1.87207488299532,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72239,614584671,20170106,201701,2017,2017.0164,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,"MNCCHN","BANK OF CHINA","CHN",NA,NA,NA,NA,"MNC",NA,NA,1,40,40,4,"1",1,1,1,1,-1.87207488299532,4,"Tianjin, Tianjin, China","CH","CH28",13279,39.1422,117.177,"-1928564",4,"Tianjin, Tianjin, China","CH","CH28",13279,39.1422,117.177,"-1928564",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72247,614584726,20170106,201701,2017,2017.0164,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,40,40,4,"1",1,4,1,4,-1.87207488299532,4,"Tianjin, Tianjin, China","CH","CH28",13279,39.1422,117.177,"-1928564",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72248,614584727,20170106,201701,2017,2017.0164,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,40,40,4,"1",1,1,1,1,-1.87207488299532,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72250,614584743,20170106,201701,2017,2017.0164,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,1,1,1,-1.87207488299532,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72251,614584745,20170106,201701,2017,2017.0164,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,1,1,1,-1.87207488299532,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72331,614585433,20170106,201701,2017,2017.0164,"MED","JOURNALIST",NA,NA,NA,NA,NA,"MED",NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,90,90,9,"2",-2,1,1,1,-1.87207488299532,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Tianjin, Tianjin, China","CH","CH28",13279,39.1422,117.177,"-1928564",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72333,614585502,20170106,201701,2017,2017.0164,"MNCCHN","BANK OF CHINA","CHN",NA,NA,NA,NA,"MNC",NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,40,40,4,"1",1,4,1,4,-1.87207488299532,4,"Tianjin, Tianjin, China","CH","CH28",13279,39.1422,117.177,"-1928564",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
72334,614585503,20170106,201701,2017,2017.0164,"MNCCHN","BANK OF CHINA","CHN",NA,NA,NA,NA,"MNC",NA,NA,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,1,40,40,4,"1",1,1,1,1,-1.87207488299532,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170106030000,"http://www.peoplesdailyng.com/critics-of-kano-light-rail-project-are-enemies-of-the-state-ganduje/","www.people","www.peoplesda"
